ID,CONGLOME,NSELV,ID_MUESTRA,CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CODCCPP,NOMCCPP,AREA,RESVIV,RFINAL,TOHOGAR,HOGARN,HOGAR_ID,C1P101,C1P102,C1P103,C1P104,C1P105,C1P106,C1P107,C1P108,C1P109,C1P110_1,C1P110_2,C1P110_3,C1P110_4,C1P110_5,C1P110_6,C1P110_7,C1P110_8,C1P110_9,C1P110_10,C1P110_11,C1P110_12,C1P110_13,C1P110_14,C1P110_15,C1P110_16,C1P110_17,C1P110_18,C1P110_19,C1P110_20,C1P110_21,FACTOR_VIV
229409,38962,0005,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,4,1,4,3,1,2,2,3,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,128.745
229438,38962,0034,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,128.745
229454,38962,0050,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,4,1,4,5,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,128.745
229469,38962,0065,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,1,0,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,128.745
229482,38962,0078,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,3,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,128.745
229497,38962,0093,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,128.745
229529,38962,0125,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,128.745
229578,38962,0174,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,128.745
229601,3900502,0003,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,7,4,5,1,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,128.745
229614,3900502,0016,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,3,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,128.745
229635,3900502,0037,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,128.745
229647,3900502,0049,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,128.745
229671,3900502,0073,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,3,1,1,1,3,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,128.745
229681,3900502,0083,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,7,4,5,1,1,1,4,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,128.745
229702,3900502,0104,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,7,4,5,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,128.745
229713,3900502,0115,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,3,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,128.745
229736,39006,0006,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,2,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,128.745
229754,39006,0024,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,7,4,6,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,128.745
229770,39006,0040,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,128.745
229787,39006,0057,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,5,1,1,1,3,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,128.745
229836,39006,0106,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,6,1,5,3,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,128.745
229874,39006,0144,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,3,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,128.745
229892,39006,0162,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,128.745
229922,39006,0192,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,128.745
229936,39009,0004,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,147.137142857143
229971,39009,0039,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,147.137142857143
230019,39009,0087,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,7,4,5,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,147.137142857143
230035,39009,0103,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,4,3,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,147.137142857143
230067,39009,0135,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,4,5,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,147.137142857143
230083,39009,0151,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,147.137142857143
230116,39009,0184,1,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,0001,PUERTO MALDONADO,1,1,1,1,1,1,1,7,4,5,1,1,1,3,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,147.137142857143
230496,39057,0030,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0041,SANTA TERESA,2,1,1,1,1,1,1,1,4,5,1,5,5,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,85.83
230497,39057,0031,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0041,SANTA TERESA,2,1,1,2,1,1,1,7,4,5,1,5,5,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,171.66
230500,39057,0034,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0041,SANTA TERESA,2,1,1,1,1,1,1,7,4,5,1,5,5,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,85.83
230540,39057,0074,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0040,CACHUELA MARGEN IZQUIERDA,2,1,1,1,1,1,1,1,1,1,1,7,5,3,3,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,85.83
230541,39057,0075,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0040,CACHUELA MARGEN IZQUIERDA,2,1,1,1,1,1,1,7,4,5,1,7,5,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,85.83
230542,39057,0076,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0040,CACHUELA MARGEN IZQUIERDA,2,1,1,1,1,1,1,6,4,5,1,7,5,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,85.83
230543,39057,0077,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0040,CACHUELA MARGEN IZQUIERDA,2,1,1,1,1,1,1,7,4,5,1,5,5,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,85.83
230565,39057,0099,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0038,PUERTO ARTURO,2,1,1,2,2,2,1,7,4,6,5,5,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,171.66
230569,39057,0103,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0038,PUERTO ARTURO,2,1,1,1,1,1,1,7,4,6,5,5,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,85.83
230570,39057,0104,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0038,PUERTO ARTURO,2,1,1,1,1,1,1,7,4,4,4,5,3,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,85.83
230571,39057,0105,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0038,PUERTO ARTURO,2,1,1,1,1,1,1,7,2,6,1,5,3,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,85.83
230572,39057,0106,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0038,PUERTO ARTURO,2,1,1,1,1,1,1,7,4,6,5,5,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,85.83
230612,39058,0010,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,3,1,1,3,6,4,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,85.83
230613,39058,0011,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,1,5,4,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,85.83
230614,39058,0012,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,2,5,4,3,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,85.83
230615,39058,0013,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,1,5,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,85.83
230644,39058,0042,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,2,5,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,85.83
230645,39058,0043,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,2,5,5,3,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,85.83
230646,39058,0044,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,1,5,5,4,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,85.83
230647,39058,0045,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,2,5,5,3,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,85.83
230673,39058,0071,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,2,5,4,3,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,85.83
230678,39058,0076,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,1,3,3,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,85.83
230680,39058,0078,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,1,5,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,85.83
230681,39058,0079,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0029,SUDADERO,2,1,1,1,1,1,1,7,4,5,1,2,5,3,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,85.83
230712,50901,0003,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,3,4,3,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,128.745
230740,50901,0031,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,1,5,1,1,3,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,128.745
230754,50901,0045,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,3,4,3,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,128.745
230778,50901,0069,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,5,4,3,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,128.745
230790,50901,0081,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,5,4,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,128.745
230817,50901,0108,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,7,4,5,1,1,5,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,128.745
230830,50901,0121,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,7,4,5,1,1,3,3,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,128.745
230857,50901,0148,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,128.745
231021,50905,0007,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,3,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,147.137142857143
231031,50905,0017,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,3,1,4,5,3,3,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,147.137142857143
231051,50905,0037,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,7,4,5,1,1,5,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,147.137142857143
231071,50905,0057,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,3,1,5,5,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,147.137142857143
231103,50905,0089,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,5,3,3,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,147.137142857143
231115,50905,0101,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,147.137142857143
231141,50905,0127,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,3,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,147.137142857143
231151,50908,0006,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,1,5,1,1,3,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,147.137142857143
231162,50908,0017,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,1,5,1,5,1,3,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,147.137142857143
231171,50908,0026,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,7,4,5,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,147.137142857143
231182,50908,0037,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,1,3,1,1,3,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,147.137142857143
231190,50908,0045,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,147.137142857143
231212,50908,0067,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,7,4,6,1,1,3,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,147.137142857143
231247,50908,0102,1,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,0047,RIMAC O PARQUE EL TRIUNFO-ISLA PERU,1,1,1,1,1,1,1,1,4,5,1,1,3,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,147.137142857143
231361,3902802,0007,1,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,0001,PUERTO ROSARIO DE LABERINTO,1,1,1,1,1,1,1,1,4,5,1,1,4,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,147.137142857143
231376,3902802,0022,1,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,0001,PUERTO ROSARIO DE LABERINTO,1,1,1,1,1,1,1,7,4,6,1,4,5,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,147.137142857143
231390,3902802,0036,1,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,0001,PUERTO ROSARIO DE LABERINTO,1,1,1,1,1,1,1,1,4,5,1,1,5,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,147.137142857143
231405,3902802,0051,1,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,0001,PUERTO ROSARIO DE LABERINTO,1,1,1,1,1,1,1,1,4,5,1,1,5,4,3,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,147.137142857143
231419,3902802,0065,1,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,0001,PUERTO ROSARIO DE LABERINTO,1,1,1,1,1,1,1,1,4,5,1,5,5,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,147.137142857143
231451,3902802,0097,1,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,0001,PUERTO ROSARIO DE LABERINTO,1,1,1,1,1,1,1,8,4,6,1,1,5,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,147.137142857143
231520,3902802,0166,1,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,0001,PUERTO ROSARIO DE LABERINTO,1,1,1,1,1,1,1,7,4,5,1,1,5,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,147.137142857143
231737,43879,0009,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,3,4,5,1,1,1,5,4,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,226.120879120879
231751,43879,0023,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,226.120879120879
231766,43879,0038,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,3,1,1,1,9,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,226.120879120879
231781,43879,0053,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,5,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,226.120879120879
231816,43879,0088,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,3,4,5,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,226.120879120879
231827,43879,0099,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,226.120879120879
231840,43879,0112,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,5,1,1,1,7,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,226.120879120879
232125,43893,0068,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,3,1,1,1,10,7,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,263.807692307692
232147,43893,0090,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,263.807692307692
232165,43893,0108,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,5,1,1,1,5,4,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,263.807692307692
232181,43893,0124,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,3,4,6,1,1,1,3,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,263.807692307692
